,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,Predicted Income
45813,17,4,184924,5,4,5,3,4,1,0,1719,15,39,<=50K
45814,25,4,215384,7,4,8,1,4,1,0,0,40,39,<=50K
45815,43,7,424094,16,4,10,1,4,0,0,0,40,39,>50K
45816,46,0,212120,11,2,0,0,4,1,0,0,40,39,>50K
45817,42,4,185764,10,2,6,0,4,1,0,0,60,39,>50K
45818,46,1,133969,14,0,10,1,0,1,0,0,40,39,<=50K
45819,22,4,32616,10,4,8,1,4,0,0,0,30,39,<=50K
45820,49,4,149210,9,2,14,0,2,1,0,0,40,39,<=50K
45821,21,4,161210,9,2,6,0,4,1,0,0,50,39,<=50K
45822,53,4,285621,14,2,0,5,4,0,0,0,40,39,>50K
45823,43,4,282069,10,0,2,4,4,1,0,0,42,39,<=50K
45824,22,4,97508,9,4,8,3,4,1,0,0,50,39,<=50K
45825,33,4,356823,13,4,10,1,4,0,10520,0,45,39,>50K
45826,28,4,171133,11,4,0,3,4,0,0,0,40,39,<=50K
45827,25,4,231638,10,4,13,4,4,0,0,0,24,39,<=50K
45828,40,4,191342,13,2,3,0,1,1,0,0,40,2,>50K
45829,50,4,226497,10,2,13,0,4,1,0,0,45,39,>50K
45830,48,6,373606,10,0,12,4,4,1,0,0,65,39,<=50K
45831,30,4,39150,9,2,6,0,4,1,0,0,40,39,<=50K
45832,33,4,288840,9,3,8,4,2,0,0,0,38,39,<=50K
45833,34,4,293703,10,2,2,0,1,1,0,0,40,30,<=50K
45834,42,4,79586,13,2,0,0,1,1,0,0,40,39,>50K
45835,48,6,82098,10,2,3,0,1,1,0,0,65,39,<=50K
45836,38,4,245372,13,2,10,0,4,1,7688,0,45,39,>50K
45837,29,4,78261,9,2,6,0,4,1,0,0,40,39,<=50K
45838,33,4,355996,6,4,5,1,4,1,0,0,40,39,<=50K
45839,64,4,218490,13,0,3,1,4,1,27828,0,55,39,>50K
45840,44,4,110908,11,2,14,5,4,0,0,0,25,39,<=50K
45841,42,0,34218,13,2,3,0,4,1,7298,0,50,39,>50K
45842,49,4,248895,9,2,6,0,4,1,0,0,45,39,>50K
45843,25,4,363707,9,2,5,0,4,1,0,0,40,39,<=50K
45844,33,4,272411,13,4,3,1,4,0,0,0,40,39,<=50K
45845,38,4,128033,10,2,12,0,4,1,0,0,60,39,>50K
45846,20,4,177287,9,4,12,1,4,0,0,0,38,39,<=50K
45847,44,4,197344,9,4,5,1,4,1,0,0,50,39,<=50K
45848,45,4,285858,13,2,14,0,4,1,0,0,40,39,<=50K
45849,27,5,193868,9,4,12,1,4,1,0,0,50,39,<=50K
45850,18,4,232082,9,4,6,3,4,1,0,0,40,39,<=50K
45851,38,4,27408,9,0,2,4,4,1,0,0,50,39,<=50K
45852,45,4,247043,7,2,2,0,4,1,0,0,42,39,>50K
45853,27,1,162404,9,4,11,1,2,1,2174,0,40,39,<=50K
45854,64,4,236341,3,6,8,1,2,0,0,0,16,39,<=50K
45855,66,1,179285,9,2,3,0,4,1,3432,0,20,39,<=50K
45856,34,4,30433,13,4,12,1,4,0,0,0,35,39,<=50K
45857,45,6,102771,13,2,14,0,4,1,0,0,40,39,<=50K
45858,42,6,221172,9,0,2,1,4,1,0,0,40,39,<=50K
45859,32,4,108116,13,2,3,0,4,1,0,1902,60,39,>50K
45860,26,4,375499,6,4,0,1,2,1,0,0,20,39,<=50K
45861,27,4,178688,11,4,2,2,4,1,0,0,40,39,<=50K
45862,21,4,276709,10,4,12,2,4,0,0,0,40,39,<=50K
45863,23,3,238087,10,4,7,3,4,1,0,0,30,39,<=50K
45864,47,4,84790,10,2,2,0,4,1,0,0,40,39,>50K
45865,20,7,37482,10,4,0,3,4,0,0,0,40,39,<=50K
45866,46,7,178686,13,2,10,0,4,1,0,0,38,39,>50K
45867,35,3,153926,9,2,7,5,2,0,0,0,40,39,<=50K
45868,55,4,110748,13,2,3,0,4,1,0,1887,40,39,>50K
45869,28,4,116613,10,4,13,3,4,0,0,0,24,39,<=50K
45870,21,4,108687,10,4,12,3,4,0,0,0,40,39,<=50K
45871,36,4,365739,9,4,6,1,4,1,0,0,40,39,<=50K
45872,29,4,195284,16,0,10,1,4,0,0,0,60,39,<=50K
45873,38,4,125933,13,2,3,0,4,1,0,0,40,27,>50K
45874,37,4,140854,13,2,3,0,4,1,0,0,50,39,>50K
45875,81,6,193237,2,6,12,2,4,1,0,0,45,25,<=50K
45876,41,4,46870,10,0,3,1,4,0,0,0,40,39,<=50K
45877,29,4,351324,13,4,12,3,4,0,0,0,40,39,<=50K
45878,30,6,189265,12,0,0,1,4,0,0,0,40,39,<=50K
45879,25,4,236564,9,4,0,1,4,1,0,0,40,39,<=50K
45880,42,0,557644,9,4,0,4,4,0,0,0,40,39,<=50K
45881,30,4,374454,9,0,14,3,2,1,0,0,40,39,<=50K
45882,65,3,160654,9,2,7,0,4,1,0,0,20,39,<=50K
45883,18,4,122775,9,4,8,3,4,1,0,0,35,39,<=50K
45884,26,4,214413,7,4,6,4,4,1,6497,0,48,39,<=50K
45885,30,4,329425,10,4,11,3,4,1,0,0,48,39,<=50K
45886,61,4,178312,12,2,3,0,4,1,0,0,42,39,>50K
45887,21,4,241951,9,4,6,1,4,1,0,0,45,39,<=50K
45888,53,4,130143,9,2,6,0,4,1,0,0,48,39,>50K
45889,41,5,114580,15,2,3,5,4,0,0,2415,55,39,>50K
45890,43,5,130126,10,2,3,0,4,1,15024,0,45,39,>50K
45891,60,4,399387,4,5,9,4,2,0,0,0,15,39,<=50K
45892,47,4,163814,6,2,2,0,4,1,0,0,40,39,<=50K
45893,48,4,69586,10,0,0,1,2,1,0,0,40,39,<=50K
45894,32,4,237903,13,4,10,4,4,0,0,0,40,39,<=50K
45895,25,3,219897,14,4,7,1,4,0,0,0,35,1,<=50K
45896,31,4,243165,13,4,10,4,4,1,0,0,40,39,<=50K
45897,33,7,173806,14,4,10,1,4,1,0,0,30,39,<=50K
45898,27,6,65308,9,2,4,0,4,1,0,0,50,39,<=50K
45899,44,4,408531,9,0,0,4,4,0,0,0,40,39,<=50K
45900,44,4,235786,10,2,10,0,4,1,7298,0,45,39,>50K
45901,37,4,314963,10,2,6,0,4,1,0,0,40,39,>50K
45902,34,4,81206,9,0,5,1,2,1,0,0,40,39,<=50K
45903,51,0,293196,10,2,10,0,4,1,0,0,40,39,>50K
45904,51,4,95329,14,0,11,4,4,1,0,0,40,39,<=50K
45905,25,1,45474,13,2,10,0,4,1,0,0,60,39,<=50K
45906,25,4,372728,13,4,8,1,2,0,0,0,24,22,<=50K
45907,29,0,116394,13,1,10,0,4,1,0,0,50,39,>50K
45908,36,6,34180,9,4,4,1,4,1,0,0,70,39,<=50K
45909,55,4,327589,9,0,6,1,4,0,0,0,40,39,<=50K
45910,39,4,706180,13,0,12,4,4,0,0,0,40,39,<=50K
45911,31,4,32550,6,0,5,1,4,1,0,0,40,39,<=50K
45912,31,4,173858,15,2,13,0,1,1,0,0,40,18,<=50K
45913,51,5,230095,11,4,0,3,4,0,0,0,40,39,<=50K
45914,30,4,139012,11,4,0,2,1,1,2463,0,40,40,<=50K
45915,62,4,174711,9,4,0,1,4,0,0,0,32,39,<=50K
45916,37,4,171150,13,2,12,0,4,1,99999,0,60,39,>50K
45917,30,5,77689,13,2,12,0,4,1,7688,0,50,39,>50K
45918,27,4,193898,13,0,3,1,4,1,0,0,52,39,<=50K
45919,32,4,195000,13,2,3,0,4,1,7298,0,45,39,>50K
45920,23,4,303121,10,4,0,3,4,1,0,0,30,39,<=50K
45921,35,6,188540,5,2,2,0,4,1,0,0,50,39,<=50K
45922,46,4,158656,12,4,10,4,4,0,0,0,36,39,<=50K
45923,45,5,204196,13,0,3,4,4,1,0,0,50,39,>50K
45924,27,4,183802,9,2,5,0,4,1,0,0,40,39,<=50K
45925,46,4,148995,9,2,12,0,4,1,0,0,40,39,>50K
45926,22,4,190903,7,2,0,5,4,0,0,0,20,39,<=50K
45927,37,7,173780,10,0,10,4,4,0,0,0,30,39,<=50K
45928,42,4,251239,10,2,3,0,4,1,0,0,40,33,>50K
45929,45,4,112761,9,0,6,4,4,0,0,0,40,39,<=50K
45930,33,7,425785,11,2,10,0,4,1,0,0,40,39,>50K
45931,46,4,197731,11,3,6,4,4,1,0,0,40,39,<=50K
45932,24,4,119156,9,4,14,3,4,1,0,0,50,39,<=50K
45933,56,4,133819,9,5,2,1,4,0,0,0,40,39,<=50K
45934,34,4,185556,10,4,10,1,4,0,0,0,12,39,<=50K
45935,50,4,109277,9,2,6,0,4,1,0,0,40,39,<=50K
45936,48,5,36020,13,2,3,0,4,1,0,0,50,39,>50K
45937,45,4,45857,7,2,8,5,4,0,0,0,36,39,<=50K
45938,55,4,184882,11,2,14,0,4,1,5178,0,50,39,>50K
45939,41,7,342834,10,0,0,1,4,0,0,0,40,39,<=50K
45940,66,4,234743,10,2,3,0,4,1,0,0,24,39,<=50K
45941,29,0,106179,10,4,10,1,4,0,0,1408,40,39,<=50K
45942,37,4,177895,10,2,13,5,4,0,5013,0,40,39,<=50K
45943,63,3,257876,15,2,7,0,4,1,0,0,40,39,>50K
45944,61,4,86067,12,2,12,0,4,1,15024,0,40,39,>50K
45945,64,4,66634,13,0,3,4,4,1,27828,0,50,39,>50K
45946,35,4,138441,9,2,5,0,4,1,0,0,35,39,<=50K
45947,22,4,279802,10,4,0,3,4,0,0,0,40,39,<=50K
45948,58,4,407138,4,2,6,0,4,1,2936,0,50,25,<=50K
45949,58,4,31732,10,2,12,0,4,1,0,0,45,39,>50K
45950,24,4,204172,9,4,5,3,4,0,0,0,48,39,<=50K
45951,34,4,100593,10,0,10,4,4,0,0,0,6,39,<=50K
45952,33,1,162623,14,4,10,1,4,0,0,0,50,39,<=50K
45953,33,6,80933,9,2,14,0,4,1,0,0,60,39,<=50K
45954,17,4,47425,7,4,8,3,4,0,0,0,15,39,<=50K
45955,27,4,107812,13,2,12,2,4,1,0,0,40,39,<=50K
45956,20,5,104443,10,4,0,3,4,0,0,0,20,39,<=50K
45957,52,4,117496,13,0,10,4,4,0,0,1755,40,39,<=50K
45958,30,4,209691,4,0,14,1,4,1,0,0,40,39,<=50K
45959,22,4,314525,13,4,10,1,4,1,0,0,40,39,<=50K
45960,20,4,190772,12,4,8,1,4,0,0,0,40,39,<=50K
45961,64,1,199298,3,0,8,1,4,0,0,0,45,27,<=50K
45962,49,4,187370,14,2,3,0,4,1,15024,0,50,39,>50K
45963,38,4,216129,13,0,8,1,2,0,0,0,60,27,<=50K
45964,46,0,219293,9,2,0,0,2,1,0,0,80,39,>50K
45965,17,4,136363,6,4,8,3,4,1,0,0,20,39,<=50K
45966,45,4,233799,2,2,6,0,4,1,0,0,40,25,<=50K
45967,27,4,207611,13,4,3,3,4,0,0,0,40,39,<=50K
45968,45,5,178344,11,0,12,4,4,0,0,0,30,39,<=50K
45969,26,5,187652,9,0,3,1,4,1,0,0,78,39,<=50K
45970,23,4,188545,12,4,0,3,4,0,0,1974,20,39,<=50K
45971,44,1,58124,13,0,10,4,4,1,0,0,45,39,<=50K
45972,36,4,321733,13,0,3,1,4,1,0,1741,40,39,<=50K
45973,35,4,206253,5,4,3,1,4,0,0,0,40,39,<=50K
45974,24,3,152140,9,2,7,5,4,0,0,0,40,39,<=50K
45975,56,4,76281,13,3,10,4,4,0,0,0,40,39,<=50K
45976,47,4,606752,14,0,13,1,4,1,0,0,40,39,<=50K
45977,32,4,29933,13,2,5,0,4,1,0,0,50,39,>50K
45978,29,4,114158,13,4,3,3,4,0,3325,0,10,39,<=50K
45979,55,3,227203,12,3,7,1,4,0,0,0,5,39,<=50K
45980,35,5,65624,13,2,3,0,4,1,0,0,50,39,>50K
45981,37,4,34146,9,2,2,0,4,1,0,0,68,39,>50K
45982,36,6,34378,11,2,4,0,4,1,3908,0,75,39,<=50K
45983,33,4,141490,9,2,12,5,4,0,0,0,45,39,<=50K
45984,34,4,199227,9,0,14,1,4,1,0,0,50,39,<=50K
45985,24,4,224954,10,4,5,3,4,1,0,0,40,39,<=50K
45986,25,4,231357,9,4,0,1,4,0,0,0,40,39,<=50K
45987,31,5,113530,9,4,2,1,4,1,0,0,45,39,<=50K
45988,38,4,22245,11,2,2,0,4,1,0,0,40,39,>50K
45989,30,4,36383,13,2,12,0,4,1,0,0,40,25,<=50K
45990,35,4,320305,9,2,2,0,4,1,0,0,32,39,<=50K
45991,67,3,201657,13,0,7,1,4,0,0,0,60,39,<=50K
45992,34,4,48935,13,2,10,5,4,0,0,0,40,39,>50K
45993,46,4,101455,9,2,0,5,4,0,0,0,40,39,<=50K
45994,19,1,243960,10,4,12,3,4,0,0,0,16,39,<=50K
45995,26,4,90915,12,4,8,3,2,0,0,0,15,39,<=50K
45996,28,4,315287,10,4,10,1,2,1,0,0,40,39,<=50K
45997,47,4,106255,10,2,2,0,4,1,0,0,40,39,>50K
45998,49,1,215895,14,2,0,0,4,1,0,0,40,21,>50K
45999,33,6,170979,15,2,10,0,4,1,0,1887,40,39,>50K
46000,44,4,210525,13,2,10,0,4,1,0,0,40,39,>50K
46001,30,4,195488,9,4,9,3,4,0,0,0,40,12,<=50K
46002,18,4,152246,10,4,8,3,1,1,0,0,16,39,<=50K
46003,60,6,187794,9,2,14,0,4,1,3103,0,60,39,>50K
46004,44,4,110396,14,4,3,1,4,1,14084,0,56,39,>50K
46005,81,3,89391,15,2,7,0,4,1,0,0,24,39,<=50K
46006,43,7,254817,10,4,8,1,4,0,0,0,40,39,<=50K
46007,35,4,41777,8,4,4,1,4,1,0,0,20,39,<=50K
46008,58,6,234841,9,2,4,0,4,1,0,0,72,39,<=50K
46009,32,4,79586,13,2,10,0,1,1,0,0,40,18,>50K
46010,40,4,115331,9,2,14,0,4,1,0,0,35,39,<=50K
46011,32,4,63564,9,4,8,3,2,0,0,0,40,39,<=50K
46012,21,4,132053,10,4,0,3,4,0,0,1721,35,39,<=50K
46013,44,4,370502,9,2,8,0,4,1,0,0,25,25,<=50K
46014,33,4,59083,13,2,0,0,4,1,0,1902,45,39,>50K
46015,25,4,69413,10,4,12,3,4,0,0,0,40,39,<=50K
46016,42,4,32981,9,0,6,1,4,1,0,0,40,39,<=50K
46017,27,4,176683,9,4,14,3,4,1,0,0,40,39,<=50K
46018,62,3,144116,6,2,7,0,4,1,0,0,40,39,<=50K
46019,31,6,209213,9,4,12,1,2,1,0,0,40,27,<=50K
46020,33,7,150657,13,4,10,2,2,0,0,0,40,39,<=50K
46021,50,6,124793,10,2,2,0,4,1,0,0,55,39,<=50K
46022,50,4,22211,14,2,10,0,4,1,7688,0,50,39,>50K
46023,46,4,270565,11,2,10,0,4,1,0,0,60,39,>50K
46024,22,4,38251,12,4,8,4,4,0,0,0,35,39,<=50K
46025,66,7,162945,15,2,3,0,2,1,20051,0,55,39,>50K
46026,52,4,195638,9,4,8,4,4,0,0,0,45,39,<=50K
46027,57,6,118806,2,6,2,2,4,0,0,1602,45,3,<=50K
46028,41,6,44006,11,0,4,1,4,1,0,0,40,39,<=50K
46029,42,4,119679,9,2,6,0,4,1,0,1579,42,39,<=50K
46030,19,4,333953,8,4,8,2,4,0,0,0,30,39,<=50K
46031,45,1,172111,13,0,3,4,2,0,0,0,60,39,<=50K
46032,51,6,32372,8,2,8,0,4,1,0,0,99,39,<=50K
46033,69,3,117525,12,0,7,4,4,0,0,0,1,39,<=50K
46034,45,6,123681,13,2,10,0,4,1,0,0,30,39,>50K
46035,48,4,317360,10,0,0,1,4,0,0,0,50,39,<=50K
46036,60,0,119832,10,2,0,0,4,1,7298,0,40,39,>50K
46037,42,4,135056,9,4,12,3,4,0,0,0,40,39,<=50K
46038,19,7,135162,10,4,0,3,4,0,0,0,10,39,<=50K
46039,39,6,194004,9,2,12,0,4,1,0,0,70,39,<=50K
46040,46,4,177633,9,2,6,0,4,1,0,0,50,39,>50K
46041,58,1,212864,9,2,11,0,4,1,3908,0,40,39,<=50K
46042,36,4,30509,10,0,10,4,4,0,0,0,45,39,<=50K
46043,21,4,118712,9,4,2,4,4,1,0,0,35,39,<=50K
46044,41,4,199018,15,2,3,0,4,1,0,0,40,39,>50K
46045,17,4,151799,7,4,8,3,4,0,0,0,20,39,<=50K
46046,29,4,181280,9,2,6,0,4,1,0,0,40,39,<=50K
46047,52,4,232024,10,0,0,1,4,0,0,0,60,39,<=50K
46048,33,4,226267,12,2,12,0,4,1,0,0,40,25,<=50K
46049,38,4,240467,14,4,3,4,2,0,0,0,35,39,<=50K
46050,42,4,154374,13,2,12,0,4,1,0,0,40,39,>50K
46051,24,7,231473,12,2,0,0,4,1,0,0,30,39,<=50K
46052,59,4,158813,10,2,3,0,4,1,0,0,60,39,>50K
46053,36,4,346478,13,2,12,0,4,1,0,2415,45,39,>50K
46054,54,4,215990,10,2,13,0,4,1,7688,0,40,39,>50K
46055,39,4,177154,13,2,12,0,4,1,15024,0,50,39,>50K
46056,42,6,238188,9,2,14,0,4,1,0,0,96,39,<=50K
46057,54,6,156800,13,2,2,0,4,1,0,0,50,39,<=50K
46058,26,4,130620,12,3,2,2,1,0,0,0,40,27,<=50K
46059,50,4,175339,9,2,5,0,4,1,0,0,40,39,>50K
46060,42,4,37937,11,2,8,0,4,1,0,0,45,39,>50K
46061,48,0,166634,13,2,0,5,4,0,7688,0,40,39,>50K
46062,31,4,221167,13,6,8,1,4,0,0,0,30,39,<=50K
46063,56,4,179641,9,4,10,1,4,0,0,0,45,39,<=50K
46064,28,1,213195,12,2,0,5,4,0,0,0,40,39,<=50K
46065,34,4,157747,9,2,0,0,4,1,0,0,45,39,<=50K
46066,28,4,227840,9,4,14,1,4,0,0,0,40,39,<=50K
46067,41,4,169104,13,2,2,0,1,1,0,0,40,27,>50K
46068,44,4,186916,10,2,14,0,4,1,0,1887,60,39,>50K
46069,34,4,37646,12,2,2,0,4,1,0,0,65,39,>50K
46070,26,4,157028,14,4,10,1,4,1,0,0,55,39,<=50K
46071,37,4,188774,13,4,3,1,4,1,0,2824,40,39,>50K
46072,64,3,146272,10,2,7,0,4,1,3411,0,15,39,<=50K
46073,25,4,182656,11,0,0,4,4,0,0,0,40,39,<=50K
46074,48,6,200471,10,2,2,0,4,1,0,0,40,39,<=50K
46075,47,4,358465,10,0,0,1,4,0,0,0,40,39,<=50K
46076,17,4,78602,7,4,8,2,4,0,0,0,20,39,<=50K
46077,44,4,213416,3,2,6,0,4,1,0,0,40,25,<=50K
46078,46,1,345911,10,0,14,1,4,0,0,0,40,39,<=50K
46079,32,3,119522,13,0,7,1,4,1,0,0,50,39,<=50K
46080,42,0,126320,10,2,14,0,2,1,0,0,40,39,<=50K
46081,33,6,235271,13,0,12,1,4,1,0,0,50,39,<=50K
46082,61,4,141745,9,0,8,1,2,0,0,0,40,39,<=50K
46083,47,4,359461,13,2,2,0,4,1,0,0,40,39,>50K
46084,35,4,109351,13,4,12,1,4,0,8614,0,45,39,>50K
46085,62,4,148113,6,2,2,0,2,1,0,0,40,39,<=50K
46086,62,6,75478,13,2,3,0,4,1,0,0,40,39,>50K
46087,38,4,100375,15,2,10,0,4,1,99999,0,60,39,>50K
46088,19,3,28455,10,4,7,3,4,0,0,0,40,39,<=50K
46089,33,4,231413,13,2,10,0,4,1,0,0,40,39,>50K
46090,39,1,119421,13,2,10,5,4,0,0,0,42,39,>50K
46091,17,4,206998,7,4,5,3,4,1,0,0,10,39,<=50K
46092,58,4,183810,10,2,3,0,4,1,0,0,40,39,>50K
46093,35,5,187053,13,5,10,1,4,0,0,0,50,39,<=50K
46094,34,1,155781,9,2,11,0,4,1,4064,0,50,39,<=50K
46095,55,3,193895,4,0,7,4,4,0,0,0,40,39,<=50K
46096,32,4,48520,10,2,2,0,4,1,0,0,40,39,<=50K
46097,19,5,170125,9,4,12,3,4,1,0,0,40,39,<=50K
46098,41,4,107584,9,2,6,0,4,1,0,0,40,39,<=50K
46099,24,4,196742,9,0,8,4,4,0,0,0,40,39,<=50K
46100,52,3,244214,9,2,7,0,4,1,0,0,35,39,<=50K
46101,48,1,127921,13,2,10,0,4,1,0,0,40,39,>50K
46102,32,4,42617,10,0,10,1,4,0,0,0,30,39,<=50K
46103,47,1,191389,9,0,0,4,4,0,0,0,35,39,<=50K
46104,38,4,187983,15,2,12,5,4,0,0,0,40,39,>50K
46105,18,4,215110,9,4,5,3,2,1,0,0,40,39,<=50K
46106,25,4,230292,9,2,2,0,4,1,0,0,40,39,<=50K
46107,36,4,90159,13,2,10,5,4,0,0,0,32,39,>50K
46108,40,4,175398,11,0,10,1,4,0,0,0,20,39,<=50K
46109,56,6,53366,7,2,2,0,4,1,0,0,20,39,<=50K
46110,50,4,46155,11,0,10,4,4,0,0,0,40,39,<=50K
46111,55,4,61708,9,2,0,0,4,1,6418,0,50,39,>50K
46112,32,1,112650,9,2,11,0,4,1,0,0,40,39,<=50K
46113,41,4,173682,11,2,2,0,4,1,0,0,43,39,>50K
46114,28,4,160981,10,4,0,1,4,0,0,0,52,39,<=50K
46115,53,4,72257,10,2,3,0,4,1,0,0,55,39,>50K
46116,26,3,182332,11,2,7,5,4,0,0,0,40,39,<=50K
46117,60,1,48788,13,5,10,4,4,0,5455,0,55,39,<=50K
46118,21,4,417668,10,4,8,3,4,1,0,0,20,39,<=50K
46119,29,4,107458,9,2,14,0,4,1,0,0,40,39,<=50K
46120,73,4,147551,10,2,10,0,4,1,0,2174,50,39,>50K
46121,43,5,33729,13,2,12,0,4,1,0,0,45,39,>50K
46122,45,4,101977,10,2,12,0,4,1,0,0,45,39,>50K
46123,35,3,374716,5,2,7,5,4,0,0,0,35,39,<=50K
46124,36,4,214378,9,0,10,3,4,0,0,0,40,39,<=50K
46125,25,4,111243,9,4,12,2,4,0,0,0,50,39,<=50K
46126,38,4,252947,10,2,5,0,2,1,0,0,40,39,<=50K
46127,30,1,118500,10,0,0,4,4,0,0,0,40,39,<=50K
46128,49,4,195612,10,2,3,0,4,1,7298,0,40,39,>50K
46129,41,1,174575,9,2,2,0,4,1,0,0,40,39,<=50K
46130,27,4,190391,10,2,3,0,4,1,0,0,40,39,<=50K
46131,64,4,166715,10,2,3,0,4,1,0,0,20,39,<=50K
46132,41,6,142725,9,2,14,0,4,1,0,0,45,39,<=50K
46133,37,4,73471,13,2,3,0,4,1,0,1887,47,39,>50K
46134,51,4,241745,3,5,6,4,4,0,0,0,40,25,<=50K
46135,35,4,316141,10,0,10,4,4,0,7443,0,40,39,<=50K
46136,61,1,248595,2,2,8,0,4,1,0,0,40,25,<=50K
46137,52,4,90189,4,0,9,3,2,0,0,0,16,39,<=50K
46138,40,4,205195,12,2,12,0,4,1,0,0,60,39,>50K
46139,20,4,148940,9,4,5,3,4,1,0,0,40,39,<=50K
46140,52,1,298035,14,2,10,0,4,1,0,0,40,39,>50K
46141,50,4,154728,10,2,13,0,4,1,0,0,40,39,>50K
46142,49,4,166809,13,0,3,4,4,0,0,0,40,39,<=50K
46143,36,7,97136,13,4,10,4,2,0,0,0,40,39,<=50K
46144,33,4,347623,14,4,3,4,4,1,0,0,40,39,<=50K
46145,40,4,117917,9,2,10,0,0,1,0,0,50,39,>50K
46146,45,4,266860,13,2,3,0,4,1,0,0,50,39,>50K
46147,22,4,71864,10,4,2,3,4,0,0,0,35,39,<=50K
46148,47,4,158451,14,2,10,5,4,0,0,0,2,39,>50K
46149,24,4,229826,9,4,12,1,4,1,0,0,30,39,<=50K
46150,19,4,121788,10,4,12,1,4,0,0,0,30,39,<=50K
46151,40,4,151365,9,0,2,1,4,0,0,0,40,39,<=50K
46152,40,4,360884,10,4,13,1,4,0,0,0,50,39,<=50K
46153,54,4,36480,9,2,12,0,4,1,15024,0,50,39,>50K
46154,43,6,116666,15,2,10,0,3,1,0,0,35,39,>50K
46155,63,1,214143,13,2,14,0,4,1,0,0,40,4,<=50K
46156,18,4,45316,7,4,8,3,4,0,0,0,20,39,<=50K
46157,19,4,311974,2,4,6,2,4,1,0,0,40,25,<=50K
46158,49,6,48495,9,2,3,0,4,1,0,0,45,39,<=50K
46159,27,4,115945,14,2,3,0,4,1,0,0,45,39,>50K
46160,49,1,170846,14,0,3,1,4,0,0,0,40,39,<=50K
46161,60,4,142922,9,2,2,0,4,1,0,0,50,39,<=50K
46162,71,3,181301,9,2,7,0,4,1,0,0,40,39,<=50K
46163,34,4,286675,9,2,14,0,4,1,0,0,40,39,<=50K
46164,29,4,233168,13,2,10,5,4,0,0,0,46,39,>50K
46165,30,4,177304,10,2,12,0,4,1,0,0,44,39,>50K
46166,46,4,336984,9,4,5,3,4,1,0,0,17,39,<=50K
46167,32,6,379412,11,2,2,0,4,1,0,0,40,39,>50K
46168,25,4,180778,9,4,2,1,4,1,0,0,75,39,<=50K
46169,25,4,141876,14,4,10,4,4,1,0,0,45,27,<=50K
46170,22,4,228306,10,1,8,5,4,0,0,0,40,39,<=50K
46171,32,4,329993,10,2,14,0,4,1,0,0,50,39,<=50K
46172,40,4,247469,16,2,10,5,4,0,0,0,30,39,>50K
46173,51,4,673764,14,4,10,1,4,1,27828,0,40,39,>50K
46174,20,4,155775,9,4,2,3,4,1,0,0,30,39,<=50K
46175,34,4,81223,9,0,3,1,4,0,0,0,48,39,<=50K
46176,40,4,236021,10,4,3,1,4,1,0,0,50,39,<=50K
46177,34,7,103371,11,4,0,4,4,0,0,0,40,39,<=50K
46178,19,4,199480,6,4,5,3,4,1,0,0,25,39,<=50K
46179,53,4,152657,6,2,2,0,2,1,0,0,40,39,<=50K
46180,42,0,460214,10,2,0,0,4,1,0,0,40,39,>50K
46181,38,4,91039,14,2,3,0,4,1,0,0,65,39,>50K
46182,41,4,197372,9,2,2,0,4,1,0,0,60,39,<=50K
46183,64,3,267198,15,2,7,0,4,1,0,0,16,39,<=50K
46184,30,7,111883,10,4,10,1,4,1,0,0,40,39,<=50K
46185,20,4,66917,7,2,4,3,4,1,0,0,40,25,<=50K
46186,19,4,292583,9,4,8,3,4,0,0,0,30,39,<=50K
46187,20,4,391679,9,4,12,2,4,1,0,0,60,39,<=50K
46188,35,4,475324,13,2,3,0,4,1,0,0,45,39,>50K
46189,33,6,218164,9,2,2,0,4,1,0,0,40,39,<=50K
46190,43,6,101534,10,2,3,0,4,1,0,1902,15,39,>50K
46191,38,0,65706,10,0,3,4,4,0,0,0,38,39,<=50K
46192,50,6,156606,10,2,3,5,4,0,0,0,30,39,<=50K
46193,23,4,200967,9,0,8,3,4,0,0,0,10,39,<=50K
46194,30,1,164493,10,4,0,3,4,0,0,0,10,39,<=50K
46195,33,4,547886,13,5,3,4,2,0,0,0,40,39,<=50K
46196,48,4,232145,9,0,6,1,4,1,0,0,40,39,<=50K
46197,43,4,96421,13,0,10,4,4,0,0,0,24,28,<=50K
46198,33,4,554206,10,4,13,1,2,1,0,0,40,30,<=50K
46199,50,1,234143,14,2,3,0,2,1,0,0,45,39,>50K
46200,23,4,380544,10,2,0,0,4,1,0,0,40,39,<=50K
46201,36,1,103886,10,0,5,1,4,1,0,0,50,39,<=50K
46202,50,7,54709,9,0,0,4,4,0,0,0,46,39,<=50K
46203,26,4,276548,9,2,12,5,4,0,0,0,20,39,<=50K
46204,55,1,176046,14,2,10,5,4,0,0,2267,40,39,>50K
46205,37,4,114605,9,2,4,0,4,1,0,0,40,39,<=50K
46206,43,4,323713,9,2,6,0,4,1,0,0,40,39,<=50K
46207,38,6,261382,10,2,14,0,4,1,0,0,40,39,<=50K
46208,42,4,223548,4,2,5,0,4,1,0,0,30,25,<=50K
46209,47,6,355978,16,2,14,0,4,1,0,2002,45,39,<=50K
46210,44,4,107218,13,2,3,0,1,1,0,0,40,39,>50K
46211,28,6,31717,9,2,2,0,4,1,0,0,40,39,<=50K
